"","phi_sw_sale_gr3","phi_rho_y","phi_invest_to_sale","phi_restate","phi_b_bv_to_sale_abs_r","phi_detect","phi_b_bv_to_sale_abs_d","phi_detect_2_1","phi_fcf_fcf","phi_fcf_ib","phi_fcf_invest","phi_ib_ib","phi_ib_invest","phi_invest_invest","phi_fcf_fcf_d","phi_fcf_ib_d","phi_fcf_invest_d","phi_fcf_b_d","phi_ib_ib_d","phi_ib_invest_d","phi_ib_b_d","phi_invest_invest_d","phi_invest_b_d","phi_b_b_d","phi_beta_lag","phi_beta","phi_beta_lead","phi_bv_bv_d","phi_skew_bv_d"
"phi_fcf_invest",-36.4627085012597,-0.00413170154706238,7.14141794210879e-16,-1.73686913244205e-16,-0.00724406605493551,-5.79249218161514e-16,-0.00538763337808761,-2804.40594958434,-0.103155139463349,-0.0936904839316519,0.225685195083743,-0.122350121517204,0.0527632278754333,-0.02084973340125,0.156130448730461,0.104923188363393,0.220550055369241,0.144458569098304,-0.444796609949649,-0.131029742973478,-0.00778966668288333,-0.0263828029128465,-0.03641846827813,0.0604453021083379,-0.00791896905292537,-0.0413172019213794,0.0295900813404255,-0.0140797314559426,-1.72246407006269
"phi_ib_ib",-2103.95488701251,0.275336496205704,-6.95112922191817e-16,3.72299755452962e-15,0.0346404915486059,-8.58411677724668e-18,-0.0356407750922593,19231.5682693017,2.91090143445182,1.49372825216242,-0.122350121517204,5.21737624162191,-0.192034661706036,0.0843094683610085,1.33413642529231,0.569848240433807,-0.313173956085236,-0.798853363896215,5.55225714479597,0.00534609498617385,1.75480323470279,0.0557461240665799,-0.341851578308912,1.36608211870954,-0.0975181816543057,0.445965150941017,-0.0745567959768388,-0.0729454446660819,-5.32394322590257
"phi_ib_invest",988.033981559219,-0.0195889366589908,-1.09761787092521e-16,-5.72289716249365e-16,-0.0258297140123251,-1.81452059458293e-16,-0.0297635005973354,-2075.25003035349,-0.0572629487314899,-0.134847631481392,0.0527632278754333,-0.192034661706036,0.246485182369801,-0.065645582334531,-0.111381469570914,-0.325888352162472,0.0341278457694715,0.0479268305527486,-0.0751111572799658,0.241146301798735,-0.185775018327153,-0.0218541085948026,0.0795451442675932,-0.190136031688578,0.013929386767862,-0.0722226941006396,0.0249712137498224,-0.0175022658882251,2.45009772584117
"phi_invest_invest",-167.265068217612,-0.0029725432605637,-4.9453324742361e-16,3.20998003010179e-16,0.00672017558795175,4.46652176086426e-17,0.0112419325856418,2193.85241066648,0.141830529363827,-0.0242473854735562,-0.02084973340125,0.0843094683610085,-0.065645582334531,0.31321726094705,0.0111791733466483,0.273303625300376,0.0312353327872955,-0.0323920577624329,0.385352486498643,0.0919911801241422,0.246764843860551,0.109433929726153,0.00485904212254537,0.080107575813561,-0.0136065762512162,-0.0624988658261861,-0.0109714979460394,0.0100002030891145,-0.163056758496582
"phi_fcf_fcf_d",-1104.57676126559,0.710615725206606,9.52767227279164e-16,7.28105837593576e-14,-1.29061857390206,2.38224346382745e-14,-2.52327989738056,49345.8416715015,4.7499221094927,1.88874574782213,0.156130448730461,1.33413642529231,-0.111381469570914,0.0111791733466483,257.653362214741,96.0153948151089,1.01426303839909,0.782732947168917,41.0407032599267,-0.423702728679134,23.6254148638244,-1.05779967774485,-1.10416088037354,31.7034842009457,-0.168911815242261,0.431880824629904,0.306621841204251,-1.40096285495133,51.883386940183
"phi_fcf_ib_d",-1730.77281814073,-0.0812396894803304,2.10900786173096e-14,2.40837069609634e-14,-1.08061079394822,1.30639435698933e-14,-2.38836242188498,-195551.412531825,0.936937211944776,2.49292080315456,0.104923188363393,0.569848240433807,-0.325888352162472,0.273303625300376,96.0153948151089,243.033455480121,-4.2398378008941,67.0138399940981,100.288065023366,-5.47574798684184,-19.253877780574,-3.05396689399686,7.49374032297795,-17.8326726683332,-0.0472719978511022,1.42698589964405,-0.132068090867656,-0.682350487769044,116.084502404843
"phi_fcf_invest_d",-929.081648593685,-0.15423401998209,2.7044513829865e-16,1.29421356855047e-14,0.132082007638236,8.15355319004756e-15,0.318987632319796,-61423.6570632497,-0.00575662266777603,-0.154741934024584,0.220550055369241,-0.313173956085236,0.0341278457694715,0.0312353327872955,1.01426303839909,-4.2398378008941,15.1406567484205,-6.57826122769021,-9.00175386156876,2.51277988785191,5.14890046853017,-0.514433883578568,-1.00103190100791,7.97938533987427,-0.237706872556707,-0.226718806637131,-0.0616499378083841,0.0965945379181009,-29.8869254210397
"phi_fcf_b_d",1831.96184166228,-0.442493455444589,9.82225303376699e-15,3.74728007878668e-14,0.162897771424717,-1.76617480184793e-14,-0.0310589105459103,18023.1577926261,-0.743678676500016,0.502151196165384,0.144458569098304,-0.798853363896215,0.0479268305527486,-0.0323920577624329,0.782732947168917,67.0138399940981,-6.57826122769021,214.92328925401,-6.80693851859482,5.6711401988455,44.1520636640745,-1.24987576551719,10.060826047986,-47.1230482732747,0.265431620278298,0.848233908778091,0.679253646018012,0.596826151096766,7.50451068696556
"phi_ib_ib_d",6575.8938256516,-0.180392190752003,-6.19344842203207e-15,4.38583448357489e-14,-2.84241075643773,1.21428056563385e-14,-4.23217939674056,76121.7635536343,1.59033473667401,1.43685497980141,-0.444796609949649,5.55225714479597,-0.0751111572799658,0.385352486498643,41.0407032599267,100.288065023366,-9.00175386156876,-6.80693851859482,301.472181579919,6.79137501377121,34.7999089420712,3.49874177923755,-1.78831769381892,32.1413815796235,-0.011869500403937,0.608933225697858,0.209754537266739,-2.20623900997522,214.068612846657
"phi_ib_invest_d",815.74742584531,0.0524400326118249,-1.47988051577888e-15,3.18365582952747e-15,-0.0275702358716796,-4.09702258146001e-15,-0.0544233651013415,137912.564682418,0.218168399419889,0.000291929688531121,-0.131029742973478,0.00534609498617385,0.241146301798735,0.0919911801241422,-0.423702728679134,-5.47574798684184,2.51277988785191,5.6711401988455,6.79137501377121,21.5239935764296,-7.19027312113156,-1.28762002596446,5.25709923649065,-9.67449968910436,0.295813377704802,0.143006408383876,0.0280195722539967,0.0354738840676625,1.53115065421376
"phi_ib_b_d",3932.42431628296,-0.47123821258985,-1.78965552045177e-14,1.82103847614419e-14,0.224044711094187,1.53643533108093e-14,-0.893369398049513,-11795.3306911193,1.59185238927209,-0.289199300500608,-0.00778966668288333,1.75480323470279,-0.185775018327153,0.246764843860551,23.6254148638244,-19.253877780574,5.14890046853017,44.1520636640745,34.7999089420712,-7.19027312113156,226.621374597364,1.79850862629388,-11.2508291112259,64.4340816380519,-0.163526214889991,-0.30706747962622,0.682358958216673,-0.153878357669243,61.3301576826318
"phi_invest_invest_d",427.523948167879,0.0766555608244621,-8.29959275873037e-16,9.49194567601971e-15,-0.0978329799950186,2.49106790282703e-15,-0.114521125000959,43908.9749141442,0.0300465614784382,-0.0507393482784218,-0.0263828029128465,0.0557461240665799,-0.0218541085948026,0.109433929726153,-1.05779967774485,-3.05396689399686,-0.514433883578568,-1.24987576551719,3.49874177923755,-1.28762002596446,1.79850862629388,5.47675175691594,-1.18961171591191,3.80205259127963,-0.0262377871272778,-0.0362654261159508,0.0423818761140484,-0.145536372342943,7.13147919676357
"phi_invest_b_d",447.13049402015,-0.132288543926464,-1.02646182487599e-15,1.20252835848735e-15,0.168895595790668,-1.09038813486954e-14,0.47897441825908,-3012.58745341061,-0.00666592735887137,0.0211827712792549,-0.03641846827813,-0.341851578308912,0.0795451442675932,0.00485904212254537,-1.10416088037354,7.49374032297795,-1.00103190100791,10.060826047986,-1.78831769381892,5.25709923649065,-11.2508291112259,-1.18961171591191,18.337735637289,-17.2396990905781,0.27361218398739,0.165705524691738,0.0478520859720382,0.162485338914119,-20.5605362160656
"phi_b_b_d",-1635.02497300544,-0.238358691523561,-1.31676658059966e-14,5.62142202859496e-15,0.104332245666211,1.92175385980591e-15,1.00023225764999,-74756.5311275829,1.83422869021904,-0.715795804509245,0.0604453021083379,1.36608211870954,-0.190136031688578,0.080107575813561,31.7034842009457,-17.8326726683332,7.97938533987427,-47.1230482732747,32.1413815796235,-9.67449968910436,64.4340816380519,3.80205259127963,-17.2396990905781,226.637087246982,-0.739837751681041,-1.42816156694461,-0.755903890319257,1.97130325584603,77.1506082987402
"phi_beta_lag",-44.7798806304952,0.0263573867572298,-1.76475391810928e-16,-4.62539274302469e-17,-0.0445107495725796,2.57531739004935e-16,-0.044988444275344,819.572641988977,-0.162336423499427,-0.350038685936931,-0.00791896905292537,-0.0975181816543057,0.013929386767862,-0.0136065762512162,-0.168911815242261,-0.0472719978511022,-0.237706872556707,0.265431620278298,-0.011869500403937,0.295813377704802,-0.163526214889991,-0.0262377871272778,0.27361218398739,-0.739837751681041,1.21468180736044,0.230713471307925,0.14312220453708,-0.0208987872355025,3.18561760089163
"phi_beta",-425.706086853014,0.105605216005453,6.27759404704703e-16,7.8150321740543e-16,0.0540759684329645,1.40963305378359e-15,0.0111731877363017,2237.59211704019,-0.469038436771548,1.72430968063997,-0.0413172019213794,0.445965150941017,-0.0722226941006396,-0.0624988658261861,0.431880824629904,1.42698589964405,-0.226718806637131,0.848233908778091,0.608933225697858,0.143006408383876,-0.30706747962622,-0.0362654261159508,0.165705524691738,-1.42816156694461,0.230713471307925,1.67579260297148,0.283996150949485,0.0023521066037685,1.31483652759799
"phi_beta_lead",-3076.30886108443,0.120687552443408,1.97840615938856e-15,4.24596736637828e-16,-0.00851546744448771,-1.16115141680225e-15,-0.00505715142524873,6491.68168705117,-0.0961601508060546,-0.351638668235054,0.0295900813404255,-0.0745567959768388,0.0249712137498224,-0.0109714979460394,0.306621841204251,-0.132068090867656,-0.0616499378083841,0.679253646018012,0.209754537266739,0.0280195722539967,0.682358958216673,0.0423818761140484,0.0478520859720382,-0.755903890319257,0.14312220453708,0.283996150949485,1.37134739733819,-0.00971521270122918,0.388905313075785
"phi_bv_bv_d",-298.482427146278,-0.0310219578574456,7.4035386900076e-16,-2.34945875533435e-18,0.453795376915052,6.61082419525362e-16,1.13854734062095,-855.809062889005,-0.0401678001650351,0.00428113567194035,-0.0140797314559426,-0.0729454446660819,-0.0175022658882251,0.0100002030891145,-1.40096285495133,-0.682350487769044,0.0965945379181009,0.596826151096766,-2.20623900997522,0.0354738840676625,-0.153878357669243,-0.145536372342943,0.162485338914119,1.97130325584603,-0.0208987872355025,0.0023521066037685,-0.00971521270122918,0.967573483525087,-1.54122226090019
"phi_skew_bv_d",79153.4103272726,-9.75870650860553,-4.5822595531382e-14,2.75993983633488e-15,-49.2894856022348,-2.29797622092368e-13,-48.8734840260712,119660.989345653,-3.98982076345454,-1.87713540229986,-1.72246407006269,-5.32394322590257,2.45009772584117,-0.163056758496582,51.883386940183,116.084502404843,-29.8869254210397,7.50451068696556,214.068612846657,1.53115065421376,61.3301576826318,7.13147919676357,-20.5605362160656,77.1506082987402,3.18561760089163,1.31483652759799,0.388905313075785,-1.54122226090019,8335.71932367072
