"","phi_sw_sale_gr3","phi_rho_y","phi_invest_to_sale","phi_restate","phi_b_bv_to_sale_abs_r","phi_detect","phi_b_bv_to_sale_abs_d","phi_detect_2_1","phi_fcf_fcf","phi_fcf_ib","phi_fcf_invest","phi_ib_ib","phi_ib_invest","phi_invest_invest","phi_fcf_fcf_d","phi_fcf_ib_d","phi_fcf_invest_d","phi_fcf_b_d","phi_ib_ib_d","phi_ib_invest_d","phi_ib_b_d","phi_invest_invest_d","phi_invest_b_d","phi_b_b_d","phi_beta_lag","phi_beta","phi_beta_lead","phi_bv_bv_d","phi_skew_bv_d"
"phi_invest_invest",60.1100633112514,0.0112129284208927,-4.79136631119833e-17,-3.30793970585124e-19,2.70222142752195e-05,-8.02488716507144e-18,2.91095567291108e-05,4.95659537583087,0.00712700121922256,0.0036279598136811,-0.00104937049281504,0.0226544055073209,-0.00552992195937797,0.00944486247111757,0.00563726237607682,0.00241035756485188,-0.000327520727465369,-0.00390857932701789,-0.00257623380284105,-0.000756309569696199,0.000701828053204326,0.00185868316738526,-0.00179469465863003,-3.21619950803234e-05,0.00583160033367428,0.00683825784992222,0.000583825818793252,-5.6601076087856e-05,-0.0304742858377419
"phi_fcf_fcf_d",492.592295647162,-0.110391606637266,-2.67086103576661e-15,8.24346472031378e-16,0.0117342920498864,-1.15834110328072e-15,0.0607499550000389,12535.6147990698,4.35706354107154,0.809987863571574,0.0615651263459568,0.57958233422748,0.035042841862953,0.00563726237607682,136.345656864273,21.7690536515346,2.48721577825335,2.03771470577454,20.7139261088435,1.88093380612226,-0.0231688813211799,0.235957074639889,-0.958389712444533,-6.97981473939985,-0.611497507710171,-0.15821955829493,-0.237553428360774,-0.026624818436755,54.2110375408025
"phi_fcf_ib_d",-2869.26832376414,0.0147078376307074,-7.17704335111441e-16,3.02764995850087e-15,0.0220316914883984,-3.84290429618047e-15,-0.155220447643847,-22864.0765344207,0.898122577626012,2.87125279850952,0.0304637420567662,1.28548677259149,-0.107250039997042,0.00241035756485188,21.7690536515346,89.6663379360236,1.78279135696316,12.7528360917106,41.4625492442275,-3.15427699759254,1.43691654233912,0.106223095750764,-1.0974091617396,-3.72230378407758,-0.926053771813796,1.39393931503264,-0.104091102441814,-0.00782267098185999,-5.77081915846154
"phi_fcf_invest_d",-417.600900815447,-0.00283157162373818,1.28877215004459e-17,-6.80791970950282e-18,0.00171156888574408,-1.46659301257088e-15,-0.00359092563857468,3896.85849388652,0.0670427383465385,0.0542753213240176,0.0474988541268875,-0.0748708330224006,0.0128409297975517,-0.000327520727465369,2.48721577825335,1.78279135696316,1.52397539133974,-1.13080739570795,-2.34701762523191,0.404682902615522,-0.983714671176649,-0.0281997115552411,-0.192964653669145,0.551854797298892,0.0169608656492836,0.0412866455351284,-0.0242489618896585,-0.00281771389894052,-11.4523885592016
"phi_fcf_b_d",-2417.47466193987,-0.0591056167473268,-3.16225012592192e-16,2.26854727546613e-16,0.0051647965910804,-5.72275905026564e-15,0.00293132941194719,13199.6305922745,0.139198052463587,0.461210698269584,-0.0415932351467033,0.266930449338495,-0.0456320257254998,-0.00390857932701789,2.03771470577454,12.7528360917106,-1.13080739570795,30.8898945561107,8.03147374113563,-1.14267583671045,5.75878999336291,-0.123223597578336,0.08689837762243,-6.82466721923347,-0.159935027660096,0.270722119904619,-0.118355295322229,-0.0281801977498049,29.0332361504601
"phi_ib_ib_d",205.789560512977,-0.170299684288832,-1.18475437853407e-15,4.27159582930723e-15,0.0098547572691072,4.70463874339152e-15,-0.28352267099263,-44350.8287116451,0.630154422583236,1.38060301501028,-0.0781557402454504,2.64677477474442,-0.0958092406787612,-0.00257623380284105,20.7139261088435,41.4625492442275,-2.34701762523191,8.03147374113563,84.7431396879516,-2.58202708636699,3.87003922822886,0.00868014661884884,-0.349563284158055,-6.91858858400337,-0.355454261613211,0.630631023465968,-0.146687888968505,-0.0722598803396213,-21.0155798858333
"phi_ib_invest_d",-390.439470792275,0.00811424728747032,-1.3983734161774e-16,-1.09973735008965e-16,0.00228462154155818,-8.40618130442854e-16,0.00940192061186552,6404.41433883523,0.0538406427014525,-0.100112846584388,0.0126994774258125,-0.0836508237940699,0.0252793279831144,-0.000756309569696199,1.88093380612226,-3.15427699759254,0.404682902615522,-1.14267583671045,-2.58202708636699,0.811784975222872,-0.367403608161426,-0.0237258302089585,0.0740418657969647,-0.27851355101197,0.0618787853102952,-0.0525896972301572,-0.0316329750488225,-0.000644585074033235,0.05963157494585
"phi_ib_b_d",-1309.75348397485,0.00879736583840222,-5.56320067841708e-17,-2.38171882954554e-16,-0.00830449665968495,-3.74018472288961e-15,-0.127281878585601,19933.6698775477,0.0966430703284652,0.0897352679316175,-0.0468146041624526,0.122826909246302,-0.0189874973730785,0.000701828053204326,-0.0231688813211799,1.43691654233912,-0.983714671176649,5.75878999336291,3.87003922822886,-0.367403608161426,15.5904747556352,-0.0456634201641635,-0.40737203894093,3.55543594256696,0.00124369029787268,-0.0459096133304081,-0.125223969421815,-0.0214603355489349,-22.3875769863968
"phi_invest_invest_d",22.0738450109491,0.00237327345623146,-2.86810903793086e-18,-3.93715824752413e-18,-0.000329288029968046,6.86074870799541e-17,0.00521687264831156,-489.829264050762,0.00310372186267399,0.00301347886147768,-0.000820894621920814,-0.000558128766895118,-0.000736501552032244,0.00185868316738526,0.235957074639889,0.106223095750764,-0.0281997115552411,-0.123223597578336,0.00868014661884884,-0.0237258302089585,-0.0456634201641635,0.0569046659089923,-0.0462526780944872,-0.0446238193868962,-0.000588162799612479,0.00569833879951974,0.00638396867891888,-0.000862802439781322,0.320244973449544
"phi_invest_b_d",-320.376292664075,0.00089827448407695,-7.95997183917236e-17,3.33296726639453e-19,9.00973802662607e-05,4.37349374407256e-16,0.019690345081142,-1870.65661665195,-0.0293261238492603,-0.0415977642196745,-0.0053531652816087,-0.0120390726711339,0.00356582572150697,-0.00179469465863003,-0.958389712444533,-1.0974091617396,-0.192964653669145,0.08689837762243,-0.349563284158055,0.0740418657969647,-0.40737203894093,-0.0462526780944872,0.362044488524548,0.810433427754531,-0.00451207746430541,-0.0214624783832262,0.0227047665197399,0.00119425481226074,8.97994810607185
"phi_b_b_d",475.701297414612,0.070982207737381,9.04515034914187e-16,-7.01763793336989e-16,-0.0285359079431156,6.17369456928183e-15,0.252982747165058,-1431.30687107075,-0.199245064823524,-0.117776398523224,0.00867942541120907,-0.237327837128051,-0.00795391603275886,-3.21619950803234e-05,-6.97981473939985,-3.72230378407758,0.551854797298892,-6.82466721923347,-6.91858858400337,-0.27851355101197,3.55543594256696,-0.0446238193868962,0.810433427754531,37.318938408004,-0.244245362585995,-0.249466205462595,0.0535564353410092,0.0660499789952516,26.4822884053851
"phi_beta_lag",635.565993875535,-0.0369610185741603,-5.32235722943553e-17,-4.83312387933038e-17,-0.000265513983925283,-1.16095887502718e-16,0.00898912296110246,1312.15383920249,-0.0698457372077143,-0.416328687804952,-0.00997607220086655,-0.0869613285064404,0.000931249262956123,0.00583160033367428,-0.611497507710171,-0.926053771813796,0.0169608656492836,-0.159935027660096,-0.355454261613211,0.0618787853102952,0.00124369029787268,-0.000588162799612479,-0.00451207746430541,-0.244245362585995,1.04415251567522,0.320355330135474,0.188188634411402,-0.000478404537781637,1.3858757726994
"phi_beta",-515.680187302538,-0.00877976178427956,-3.67340785355081e-16,-2.93966183370187e-16,0.000861913219048283,-8.03566363994751e-17,-0.00584040974738573,-581.13966312419,-0.100952389837304,0.975473099070928,0.0118047929272935,0.149357412516538,-0.024337218158931,0.00683825784992222,-0.15821955829493,1.39393931503264,0.0412866455351284,0.270722119904619,0.630631023465968,-0.0525896972301572,-0.0459096133304081,0.00569833879951974,-0.0214624783832262,-0.249466205462595,0.320355330135474,1.2277742823533,0.371322313092461,-0.000816531379491431,-0.778949261317793
"phi_beta_lead",555.280240168811,-0.0692553729869381,-2.70669934098312e-16,-8.57100243860791e-17,-0.000913584664572932,1.37545138462592e-16,-0.00550373576035057,-1080.73076789292,-0.0205842932605237,-0.269468962010506,0.00124434381740583,-0.118131356840467,-0.00153023527763441,0.000583825818793252,-0.237553428360774,-0.104091102441814,-0.0242489618896585,-0.118355295322229,-0.146687888968505,-0.0316329750488225,-0.125223969421815,0.00638396867891888,0.0227047665197399,0.0535564353410092,0.188188634411402,0.371322313092461,1.05159020658872,0.000559801498278949,0.172506346698663
"phi_bv_bv_d",-1.31620728933834,0.00374433920824883,2.29221256981411e-18,-2.78468695387631e-18,8.25688530218378e-05,2.51338833490648e-17,0.00330917435643625,21.7999408687114,-0.00126411517551059,-0.00049523028765654,-3.76391611967872e-05,-0.00268401188755821,-1.40858397477312e-05,-5.6601076087856e-05,-0.026624818436755,-0.00782267098185999,-0.00281771389894052,-0.0281801977498049,-0.0722598803396213,-0.000644585074033235,-0.0214603355489349,-0.000862802439781322,0.00119425481226074,0.0660499789952516,-0.000478404537781637,-0.000816531379491431,0.000559801498278949,0.00221515582916994,0.164128411230752
"phi_skew_bv_d",-19256.6077493213,-9.73665090719635,6.29837461104282e-15,-6.55813485423059e-16,0.0907056821179781,4.01794070622891e-14,29.251890744099,2517.26310045842,-0.347467750160011,-0.849338823998797,-0.177822588436649,-1.32295159935937,0.0289821990368727,-0.0304742858377419,54.2110375408025,-5.77081915846154,-11.4523885592016,29.0332361504601,-21.0155798858333,0.05963157494585,-22.3875769863968,0.320244973449544,8.97994810607185,26.4822884053851,1.3858757726994,-0.778949261317793,0.172506346698663,0.164128411230752,9795.83721633712
