"","phi_sw_sale_gr3","phi_rho_y","phi_invest_to_sale","phi_restate","phi_b_bv_to_sale_abs_r","phi_detect","phi_b_bv_to_sale_abs_d","phi_detect_2_1","phi_fcf_fcf","phi_fcf_ib","phi_fcf_invest","phi_ib_ib","phi_ib_invest","phi_invest_invest","phi_fcf_fcf_d","phi_fcf_ib_d","phi_fcf_invest_d","phi_fcf_b_d","phi_ib_ib_d","phi_ib_invest_d","phi_ib_b_d","phi_invest_invest_d","phi_invest_b_d","phi_b_b_d","phi_beta_lag","phi_beta","phi_beta_lead","phi_bv_bv_d","phi_skew_bv_d"
"phi_fcf_invest",-458.379037269225,-0.0125894918189663,-8.0812222791264e-17,-2.71711931576063e-17,-0.000233278949087705,7.2990897010364e-17,0.00260311304956576,-658.851849749829,-0.0307302950220305,-0.113786543305597,0.198665518587492,-0.0406509348205435,0.0147663350332865,-0.0223228238024089,0.112304626842108,-0.309525013793813,0.133133492118395,0.164597845786215,-0.172181832011031,0.064188227812182,0.0446886273890745,-0.051228109340192,-0.050784347344682,-0.0302213210304404,0.0129952053024558,-0.0479935150990751,0.0639730830022978,-7.47632787780637e-05,0.193781574740139
"phi_ib_ib",639.762060452236,0.39210058908226,2.0017501291562e-15,1.42301212814896e-16,-0.00128871781022617,-2.0939946104556e-16,-0.0233847240604805,29032.1708895097,0.698731838140699,0.690460726935481,-0.0406509348205435,2.69535891466628,-0.106584488748185,0.0457242375151202,0.884497627972054,2.03756410137952,-0.137287542593356,0.159094546910075,3.03878821722904,-0.261518116680391,0.254587691682123,0.0206707960882724,-0.0229656446390021,-0.211178555139369,-0.155482425229393,0.186225693322118,-0.221879181640003,-0.0050091477044609,-1.66256258834771
"phi_ib_invest",229.016043075195,-0.0939947493107195,2.88331637203331e-16,2.43910900844743e-17,-0.000809131564597175,1.804409932005e-17,0.00320328417184238,-2439.2579909979,-0.0658164220412212,-0.0583779668287395,0.0147663350332865,-0.106584488748185,0.184483003117852,-0.0597664352894081,-0.126002056997623,-0.190537609707663,0.0543708958635787,0.0383950052680421,-0.272992905334645,0.0862515587824815,0.0702702793803583,-0.0486749572511394,-0.0530061262334779,-0.0245553935395932,-0.00447562560598704,-0.0503513522166106,-0.0551684458948226,0.000515857000102368,0.0881565428217105
"phi_invest_invest",-147.991492502803,0.0421534275503144,-8.50620910480743e-17,-4.04167132499934e-18,0.000225876891964145,-1.38758051190434e-17,-0.00203701349877409,-118.778887185994,0.00848034067316579,-0.0203968575544701,-0.0223228238024089,0.0457242375151202,-0.0597664352894081,0.165866422036314,0.00149427634946912,0.0129463591849883,-0.0407702360849973,-0.053245839955975,0.00706280122653409,-0.0463855147255505,-0.0705844422235761,0.0427430735771906,0.0549364949715096,0.042230557762552,0.00702911772279531,0.00315685370029265,0.0342004895344878,-0.000265877112958031,-0.144116558355804
"phi_fcf_fcf_d",-298.542085016987,-0.0504874084490947,-5.92052721864465e-17,-3.05334913134602e-16,-0.0383685543020528,-9.66013865061542e-16,-0.0677767446659052,-4250.16708843388,3.66113141712135,0.680837990725971,0.112304626842108,0.884497627972054,-0.126002056997623,0.00149427634946912,113.788135855321,13.9693770917492,5.42137277590397,21.2626299424968,25.4388613916883,-1.84948619135009,1.1701549573742,0.00603179690011835,0.229738890617893,-10.055834353338,-0.602988897560795,-0.274929160865715,-0.551144340120709,-0.0495558048130726,63.1182033986056
"phi_fcf_ib_d",-154.179201826868,0.0509744360067601,-1.01869785815926e-16,1.00552977757533e-15,-0.0374543954893021,-2.60706289954765e-15,-0.634292469075951,477746.295127481,0.834142912669103,2.89725755422403,-0.309525013793813,2.03756410137952,-0.190537609707663,0.0129463591849883,13.9693770917492,87.5526624400556,-8.17722073637173,6.86410486934344,64.1684724678625,-5.5484240067091,6.29960691197327,0.609810480908787,-0.7040034895443,-3.22667013712484,-1.25303303091578,1.48928249349231,0.236671637810632,-0.0530513521145543,-0.109922315438065
"phi_fcf_invest_d",-89.0362302487087,-0.0135124052841361,-1.05489764656663e-17,-1.10291286120355e-16,-0.000390015618460278,2.13100768865433e-15,-0.0631618434520497,-55260.1953062924,0.120986830700623,-0.256753460864283,0.133133492118395,-0.137287542593356,0.0543708958635787,-0.0407702360849973,5.42137277590397,-8.17722073637173,4.04958968867971,5.38725113530097,-4.85341175021601,1.77784737014577,1.45093484205177,-1.32320300275871,-1.21373931651996,-0.139499247594887,0.126030567201924,-0.128098742223313,-0.0142338766907596,-0.0124777149336956,-14.3260029791462
"phi_fcf_b_d",-282.477092010742,-0.0782027980354126,-1.7388768651245e-17,-1.62330661670476e-17,-0.00607861107698477,5.22160107005825e-15,-0.103094526454757,1338.19381083524,0.648042467672545,0.256468412977414,0.164597845786215,0.159094546910075,0.0383950052680421,-0.053245839955975,21.2626299424968,6.86410486934344,5.38725113530097,28.8243319481438,3.86426948888887,1.63531904605887,10.5308551337824,-1.756591030247,-2.39272519074596,-1.00794226034817,-0.168230344183128,0.117994315426335,0.0272287547697836,-0.079098508793202,19.6192599747536
"phi_ib_ib_d",-131.098765305275,-0.144118541897478,-1.05940358903612e-16,1.89417938292702e-15,-0.0139890107398592,-9.26770015853056e-15,-0.529993738239172,859545.700423372,0.881963183393036,2.05446695174928,-0.172181832011031,3.03878821722904,-0.272992905334645,0.00706280122653409,25.4388613916883,64.1684724678625,-4.85341175021601,3.86426948888887,98.6665249292677,-8.72058607309708,6.15991994007549,0.461797633019453,-0.976727404088396,-6.5222821290153,-0.904618019817243,1.0134621142107,0.09846281036399,-0.131631778520259,-27.1028174920085
"phi_ib_invest_d",-13.6857352115012,0.0300427823302977,1.99046940358763e-17,-2.25521821117045e-16,-0.000989977298725882,8.62062240899056e-16,0.0532479306228024,-107415.910666439,-0.0403943049528784,-0.165402396389862,0.064188227812182,-0.261518116680391,0.0862515587824815,-0.0463855147255505,-1.84948619135009,-5.5484240067091,1.77784737014577,1.63531904605887,-8.72058607309708,2.67106421574783,2.7122528378287,-1.33641013370438,-1.4052123589991,-0.400361857267979,0.129358189759562,-0.122728910128894,-0.103542553886054,0.0133702679799075,-1.2460974118536
"phi_ib_b_d",-127.382187418123,0.0564441677220662,5.17425335283684e-18,4.24692720694352e-17,-0.00469296654974182,2.21531522643932e-15,-0.22234248201004,-42954.1504423785,0.113907143989261,0.287895848773701,0.0446886273890745,0.254587691682123,0.0702702793803583,-0.0705844422235761,1.1701549573742,6.29960691197327,1.45093484205177,10.5308551337824,6.15991994007549,2.7122528378287,18.4178356022481,-2.05551490170626,-3.51768780780246,-4.17615784283499,0.021168225058396,0.0509269454955984,-0.248335446784563,-0.030677760677734,-32.3159921086228
"phi_invest_invest_d",25.9217722839482,-0.0217000365803297,2.80890568348141e-18,-4.12110617647748e-18,2.24519426143635e-05,-4.42406077265797e-16,-0.0176314568460575,3407.90292140346,-0.000643695806646866,0.0291744666440777,-0.051228109340192,0.0206707960882724,-0.0486749572511394,0.0427430735771906,0.00603179690011835,0.609810480908787,-1.32320300275871,-1.756591030247,0.461797633019453,-1.33641013370438,-2.05551490170626,1.21807194502268,1.54527271512766,1.09479712840832,-0.0600828039664651,0.0373702232356523,0.05237986777293,-0.00396173161426083,1.22824678556344
"phi_invest_b_d",16.0699159288635,-0.0160866047206856,-6.39778909580118e-18,-5.94357147981246e-17,-0.00497560669001805,-8.63479925835449e-16,-0.0671264871021659,-10822.9987642502,-0.00225547050316187,-0.0115324302361351,-0.050784347344682,-0.0229656446390021,-0.0530061262334779,0.0549364949715096,0.229738890617893,-0.7040034895443,-1.21373931651996,-2.39272519074596,-0.976727404088396,-1.4052123589991,-3.51768780780246,1.54527271512766,2.32574408284355,2.33818729850528,-0.0887184296211196,0.026889671753078,0.0981322997850415,-0.000580528032666811,-6.13699964524514
"phi_b_b_d",144.906168434955,0.0949796722446166,3.59353877073403e-16,-3.5381170572582e-16,-0.0333174634832484,3.86125966144595e-15,0.358302618300379,-136309.671553581,-0.315942753986918,-0.0774540045423144,-0.0302213210304404,-0.211178555139369,-0.0245553935395932,0.042230557762552,-10.055834353338,-3.22667013712484,-0.139499247594887,-1.00794226034817,-6.5222821290153,-0.400361857267979,-4.17615784283499,1.09479712840832,2.33818729850528,31.7851263482124,-0.128812059799366,0.0763621554785258,0.23337097062126,0.111534255869466,7.9786683412364
"phi_beta_lag",1527.13431793817,-0.0814081087705704,1.21628636819151e-15,1.44205496498547e-16,0.00136922464743154,2.63812432312192e-16,0.0211848731931109,-8129.91393102162,-0.12448449012075,-0.510024938666338,0.0129952053024558,-0.155482425229393,-0.00447562560598704,0.00702911772279531,-0.602988897560795,-1.25303303091578,0.126030567201924,-0.168230344183128,-0.904618019817243,0.129358189759562,0.021168225058396,-0.0600828039664651,-0.0887184296211196,-0.128812059799366,1.27961195951841,0.334362108794673,0.208294267135764,0.000366546822348295,1.70667493257843
"phi_beta",219.154875929679,0.0269261150432929,-7.45061940914457e-16,3.97717032705006e-17,0.000176577776274738,5.22920624781864e-18,-0.0178667099132332,6475.54571476746,-0.110768340340147,1.1503238827317,-0.0479935150990751,0.186225693322118,-0.0503513522166106,0.00315685370029265,-0.274929160865715,1.48928249349231,-0.128098742223313,0.117994315426335,1.0134621142107,-0.122728910128894,0.0509269454955984,0.0373702232356523,0.026889671753078,0.0763621554785258,0.334362108794673,1.42868557748317,0.395675006120011,-0.00179322367885222,-0.720081453974142
"phi_beta_lead",-275.809404061106,-0.0368171310669341,-9.27781941179798e-16,-7.92007966610289e-17,-0.000165133972083786,-1.62706520822978e-16,-0.0036940130023948,83.2917705077713,-0.0501100074963325,-0.250940526613038,0.0639730830022978,-0.221879181640003,-0.0551684458948226,0.0342004895344878,-0.551144340120709,0.236671637810632,-0.0142338766907596,0.0272287547697836,0.09846281036399,-0.103542553886054,-0.248335446784563,0.05237986777293,0.0981322997850415,0.23337097062126,0.208294267135764,0.395675006120011,1.18546298820226,0.00157966402254025,0.683986682262645
"phi_bv_bv_d",0.997682546263288,0.00469642880035729,1.8779548827922e-18,-2.3094938579097e-18,5.55451623932705e-06,1.95815892763027e-17,0.00395627393676188,-756.882104947285,-0.00264902276838417,-0.00244767006296543,-7.47632787780637e-05,-0.0050091477044609,0.000515857000102368,-0.000265877112958031,-0.0495558048130726,-0.0530513521145543,-0.0124777149336956,-0.079098508793202,-0.131631778520259,0.0133702679799075,-0.030677760677734,-0.00396173161426083,-0.000580528032666811,0.111534255869466,0.000366546822348295,-0.00179322367885222,0.00157966402254025,0.00363774692184642,0.264646246516592
"phi_skew_bv_d",1053.52845482288,-5.89002118964828,1.30688734620421e-15,-3.4497606291127e-16,0.0552090339215341,1.19974439312392e-14,25.7103886766527,-128847.43131626,-0.591952422943346,-1.19094941774764,0.193781574740139,-1.66256258834771,0.0881565428217105,-0.144116558355804,63.1182033986056,-0.109922315438065,-14.3260029791462,19.6192599747536,-27.1028174920085,-1.2460974118536,-32.3159921086228,1.22824678556344,-6.13699964524514,7.9786683412364,1.70667493257843,-0.720081453974142,0.683986682262645,0.264646246516592,4241.53545140548
