"","phi_sw_sale_gr3","phi_rho_y","phi_invest_to_sale","phi_restate","phi_b_bv_to_sale_abs_r","phi_detect","phi_b_bv_to_sale_abs_d","phi_detect_2_1","phi_fcf_fcf","phi_fcf_ib","phi_fcf_invest","phi_ib_ib","phi_ib_invest","phi_invest_invest","phi_fcf_fcf_d","phi_fcf_ib_d","phi_fcf_invest_d","phi_fcf_b_d","phi_ib_ib_d","phi_ib_invest_d","phi_ib_b_d","phi_invest_invest_d","phi_invest_b_d","phi_b_b_d","phi_beta_lag","phi_beta","phi_beta_lead","phi_bv_bv_d","phi_skew_bv_d"
"phi_fcf_invest",-24.1686162461924,-0.00111405674802307,5.30121090361503e-16,5.21610677427853e-17,-0.00657813839878533,-1.24163887414935e-16,-0.0119650914619269,-792.252634961085,-0.0756320083527101,-0.0315401736680967,0.0664259861105189,-0.0317454710320207,0.0232408978710998,-0.00350655434071905,-0.155175100403697,-0.0968748468549514,0.0874706198228761,0.0596644518424991,-0.0956207780922708,0.039862931421711,-0.0335201950152966,0.00253849543355141,-0.0324654751922518,-0.017790279096236,-0.00355353396636505,-0.00471205342420058,0.022636248619946,-0.00736764770055324,0.544258456194095
"phi_ib_ib",191.351980634863,0.0360235793306785,-1.0238987411719e-15,-7.54526366167743e-16,0.033141742866053,1.27443022241451e-15,-0.0194998944356689,11890.5569948935,2.42225252131618,1.24424798614821,-0.0317454710320207,5.1176353841709,-0.0933670365766741,0.0328000885458278,1.55969781285477,0.952805740519273,-0.0679786506403394,-0.639458445925515,4.74576519467204,-0.217268276080379,1.37498585988576,0.0687489974347016,-0.096010204703164,0.386183401988379,-0.00964134733097148,0.453265969536549,-0.0750985281497886,-0.0269396935616641,-1.08059370762383
"phi_ib_invest",-93.6096356151425,-0.0317970889791896,6.38954664770299e-16,-5.72363369882751e-17,-0.00950355189480177,9.60325674632703e-18,-0.0100825113647916,450.109691183782,-0.0146837975335686,-0.0675920515083893,0.0232408978710998,-0.0933670365766741,0.0724384216125216,-0.00668965495215469,-0.158202191144327,-0.106637987984959,0.0555817958339354,0.157244587710527,-0.128313371147948,0.0933205505147843,-0.0719007822054381,-0.0133099829938265,0.00446531037634857,-0.0236346114013969,-0.00984961268342023,-0.0479953390441416,0.00373721416463674,-0.00611415189097643,0.627030865403562
"phi_invest_invest",14.4564736308222,-0.00871173956966697,-3.72501955542233e-16,1.58968116249589e-16,0.00362725114149159,8.77762938845537e-18,0.0069279811102912,-1315.29845268332,0.0108595552741506,0.0170348292363289,-0.00350655434071905,0.0328000885458278,-0.00668965495215469,0.0192473483676744,-0.0315739832851759,0.0790172283646774,-0.00467654593945242,-0.0315847195116163,0.0596341276165597,-0.0114896789137663,-0.00756856457615649,0.0107239043070133,-0.00358333263510932,-0.0208685333221874,0.0030698139821284,0.0113147537741515,0.00175297260011614,0.00438607540049317,-0.427077569947822
"phi_fcf_fcf_d",1606.58120962004,-0.170422111986734,8.5627071632673e-15,1.30401233964214e-14,-0.671849947595323,3.66100416093691e-14,-1.34545299906461,-178449.272777713,5.6222197074638,1.35858061208736,-0.155175100403697,1.55969781285477,-0.158202191144327,-0.0315739832851759,229.343025885813,51.7060462883597,-5.25778657550446,-31.0236583268397,31.672886521425,-1.8353688236941,-2.83107562179205,0.642597022713316,1.98056654785403,4.28744215072519,-0.0549842158779966,-0.0703194851403965,-0.575917153612013,-0.640490617845486,77.8634070008865
"phi_fcf_ib_d",5754.93979308714,-0.329558598204715,2.41519811853019e-15,1.69376824340104e-14,-0.0964932192165893,4.96593010617009e-15,-0.535192927594913,39252.5182687105,0.940136283280295,2.84705499573821,-0.0968748468549514,0.952805740519273,-0.106637987984959,0.0790172283646774,51.7060462883597,170.203319675539,-4.41693502734145,18.5540833401447,76.1391478145273,-5.14937017658876,-10.2196261685095,1.27442068168084,1.21634230976388,-6.30173167128735,-0.495101294934647,1.59763872893872,-0.0439095494087498,-0.174573413277252,28.0858343417649
"phi_fcf_invest_d",-519.591744953226,0.00177519354267182,8.00789203956078e-16,-3.02321723550288e-15,-0.00934092299673681,8.05176907229897e-16,0.0602934513428711,-27387.0761412248,0.0440270460228691,-0.111008154915571,0.0874706198228761,-0.0679786506403394,0.0555817958339354,-0.00467654593945242,-5.25778657550446,-4.41693502734145,4.84778728263372,1.35529607740911,-4.15786421429209,2.25817937553747,1.3444837896793,0.0549192695995225,-1.08378667385543,0.53706134670827,-0.116018626260047,-0.123892481897602,-0.0129332445831422,0.0140240008061934,-4.71191239787884
"phi_fcf_b_d",4674.38512332036,-0.178104332802138,-3.19844184770777e-15,9.7646016250101e-15,0.166376792669264,-1.40838363466722e-14,0.337189459418852,261374.658083199,-0.905729540020543,-0.30508398012464,0.0596644518424991,-0.639458445925515,0.157244587710527,-0.0315847195116163,-31.0236583268397,18.5540833401447,1.35529607740911,128.267846841156,1.92884859189935,1.04618932811112,23.9509931728164,-0.812520561293713,-1.0451683361586,-23.9508899730142,-0.13618246297659,0.0970524571866131,0.572943019175075,0.159198371619318,-25.7366528997336
"phi_ib_ib_d",-2157.9775955956,-0.575986613223862,-9.5845521795377e-15,-7.81783383719227e-15,-0.400800495307986,-1.60013469469185e-14,-1.00382017997697,-81395.117995431,0.910603739095697,1.80885737609939,-0.0956207780922708,4.74576519467204,-0.128313371147948,0.0596341276165597,31.672886521425,76.1391478145273,-4.15786421429209,1.92884859189935,189.681688798636,-5.12201447760879,19.6949091854371,1.15936328634398,-0.742153076264386,10.0829514509389,-0.226085541660332,1.05692477625368,0.19556209627236,-0.600812542222784,50.1464711583618
"phi_ib_invest_d",328.808214111703,0.0517831668392271,-2.90248816294467e-16,-7.99434761342156e-15,0.0340460837617251,-8.5538734892879e-15,0.0499707320951957,-17840.6482168479,0.0302778116053802,-0.11707069397887,0.039862931421711,-0.217268276080379,0.0933205505147843,-0.0114896789137663,-1.8353688236941,-5.14937017658876,2.25817937553747,1.04618932811112,-5.12201447760879,4.49125860784886,-0.902008783729003,-0.50981106078716,0.635876801762182,-0.997411029690501,-0.0405980864374106,-0.101328002270637,-0.0388015158652936,0.0233473254922355,-3.44769734203756
"phi_ib_b_d",-6061.23877832194,-0.251629428394549,-1.35547523634678e-15,-1.65689155337857e-14,0.312344365400343,9.60999448783989e-15,-0.0944513816865312,254017.598502868,0.334668151075691,-0.224519011783995,-0.0335201950152966,1.37498585988576,-0.0719007822054381,-0.00756856457615649,-2.83107562179205,-10.2196261685095,1.3444837896793,23.9509931728164,19.6949091854371,-0.902008783729003,106.168954991865,0.225169881754625,-2.98179574791594,22.1215686440497,-0.0338482718894121,-0.129248826185981,0.139383556952341,-0.0405428712540928,-7.52669395737586
"phi_invest_invest_d",108.493543553379,0.0444507087819287,6.12001159447218e-16,2.61645719707543e-15,-0.0139672425428023,3.02458976479726e-15,-0.0267203140270813,1891.33401155129,0.046858340743887,0.0441749691265455,0.00253849543355141,0.0687489974347016,-0.0133099829938265,0.0107239043070133,0.642597022713316,1.27442068168084,0.0549192695995225,-0.812520561293713,1.15936328634398,-0.50981106078716,0.225169881754625,0.488321607268917,-0.474541901485068,0.013304828236174,-0.0105679521854069,0.0260217732484093,0.0167701056488222,-0.0190353425156946,2.04738273455533
"phi_invest_b_d",808.003152244068,-0.0273495101298785,-8.63115808165284e-16,1.79761598997501e-15,0.0290282593933385,-4.71524520443894e-15,0.00555335974000402,-55611.2208924987,0.117525435327802,0.0376032300813105,-0.0324654751922518,-0.096010204703164,0.00446531037634857,-0.00358333263510932,1.98056654785403,1.21634230976388,-1.08378667385543,-1.0451683361586,-0.742153076264386,0.635876801762182,-2.98179574791594,-0.474541901485068,2.79129755827027,-3.08125868485625,0.02924509034456,-0.00296823892200461,-0.0726209137336772,0.0280615008824946,0.884003345894623
"phi_b_b_d",-1984.51805755784,-0.372385882221085,-5.73159847182803e-15,-6.00403283548273e-14,-0.0343670971979959,1.63531985010723e-14,-0.296174093559671,281723.956931533,0.0521123605331538,-0.386568988436408,-0.017790279096236,0.386183401988379,-0.0236346114013969,-0.0208685333221874,4.28744215072519,-6.30173167128735,0.53706134670827,-23.9508899730142,10.0829514509389,-0.997411029690501,22.1215686440497,0.013304828236174,-3.08125868485625,129.244276328449,-0.151092684601808,-0.325328358828961,-0.204335025289986,0.0951054930881989,37.4946228750161
"phi_beta_lag",199.594485029474,0.0525965733617521,-1.21237691321874e-16,-7.91960043378768e-16,-0.0186413370285507,-2.23324688000437e-16,-0.0197397168722629,12260.4934653452,-0.207148767552652,-0.249843819326213,-0.00355353396636505,-0.00964134733097148,-0.00984961268342023,0.0030698139821284,-0.0549842158779966,-0.495101294934647,-0.116018626260047,-0.13618246297659,-0.226085541660332,-0.0405980864374106,-0.0338482718894121,-0.0105679521854069,0.02924509034456,-0.151092684601808,1.13379862198211,0.308590640994544,0.159100036169735,-0.00741600612903996,1.25718510940686
"phi_beta",193.278577235764,0.0713620801114303,-1.13680465157766e-15,-5.9296369211057e-16,0.0329406194714772,-7.54222473393001e-16,0.0250879719680389,5012.39390233592,-0.386622726322813,1.66619862531503,-0.00471205342420058,0.453265969536549,-0.0479953390441416,0.0113147537741515,-0.0703194851403965,1.59763872893872,-0.123892481897602,0.0970524571866131,1.05692477625368,-0.101328002270637,-0.129248826185981,0.0260217732484093,-0.00296823892200461,-0.325328358828961,0.308590640994544,1.56701968342892,0.392807673399091,0.00794567729182236,-1.29223100227328
"phi_beta_lead",676.854595105818,0.127510852088122,2.10236692341685e-16,-1.07801718036707e-16,0.00124338478105027,2.40460250125918e-16,0.00684817668459542,1618.62875591501,-0.144626907637469,-0.197302295901531,0.022636248619946,-0.0750985281497886,0.00373721416463674,0.00175297260011614,-0.575917153612013,-0.0439095494087498,-0.0129332445831422,0.572943019175075,0.19556209627236,-0.0388015158652936,0.139383556952341,0.0167701056488222,-0.0726209137336772,-0.204335025289986,0.159100036169735,0.392807673399091,1.27442209786426,0.000194703846921668,-0.511176659234988
"phi_bv_bv_d",103.931270219698,0.0526898278327248,-1.43658780584635e-15,-1.29011374639638e-15,0.158210844256957,-6.14234474636581e-16,0.356251735038188,-680.374470046631,-0.0147571079037948,0.0111019859795821,-0.00736764770055324,-0.0269396935616641,-0.00611415189097643,0.00438607540049317,-0.640490617845486,-0.174573413277252,0.0140240008061934,0.159198371619318,-0.600812542222784,0.0233473254922355,-0.0405428712540928,-0.0190353425156946,0.0280615008824946,0.0951054930881989,-0.00741600612903996,0.00794567729182236,0.000194703846921668,0.212583010677491,-13.6400652678296
"phi_skew_bv_d",-1358.86296319263,-11.7825381036627,3.44791324093806e-13,2.94692639899066e-13,-28.1593579176966,1.17168223261481e-13,-39.3436975603144,206315.233912496,3.62761939681495,-1.62544842358267,0.544258456194095,-1.08059370762383,0.627030865403562,-0.427077569947822,77.8634070008865,28.0858343417649,-4.71191239787884,-25.7366528997336,50.1464711583618,-3.44769734203756,-7.52669395737586,2.04738273455533,0.884003345894623,37.4946228750161,1.25718510940686,-1.29223100227328,-0.511176659234988,-13.6400652678296,4510.8364772451
