"","phi_sw_sale_gr3","phi_rho_y","phi_invest_to_sale","phi_restate","phi_b_bv_to_sale_abs_r","phi_detect","phi_b_bv_to_sale_abs_d","phi_detect_2_1","phi_fcf_fcf","phi_fcf_ib","phi_fcf_invest","phi_ib_ib","phi_ib_invest","phi_invest_invest","phi_fcf_fcf_d","phi_fcf_ib_d","phi_fcf_invest_d","phi_fcf_b_d","phi_ib_ib_d","phi_ib_invest_d","phi_ib_b_d","phi_invest_invest_d","phi_invest_b_d","phi_b_b_d","phi_beta_lag","phi_beta","phi_beta_lead","phi_bv_bv_d","phi_skew_bv_d"
"phi_fcf_invest",-235017144725352,-0.00103378973853309,-0.00111980927414005,-0.000141546816497246,-0.000407337928904982,-0.000228290097889275,-0.000356275280758568,-977027094665518,-0.0148047941082081,-0.00394912914324091,0.0318965506162308,-0.00203039298683031,0.00748817278704972,-0.000909193140571794,-0.138104456915638,-0.00943500504790533,0.0486405811802546,-0.00587693586516341,-0.0962416099942376,-0.00945384692763419,-0.0303973235724821,-0.00497006290875391,0.00615441013213107,0.04133581055269,-9.6258312953505e-05,-0.0033311078308699,-0.00102428421596235,0.000253768835755122,0.0465041089289336
"phi_ib_ib",-17153406872036894,-0.0626537470766871,-0.00423216547967075,-0.000715449416445237,0.00300731251480755,0.000759442158524843,-0.0012952622204054,-11506792334025342,0.573346901318831,0.443836172819922,-0.00203039298683031,2.2137638750279,-0.0116716724088569,0.00589466172946898,0.726978562827182,0.772240497560789,-0.100787569193129,0.154069029890319,3.72937079150147,-0.0432656914379878,0.58848536683364,0.0133587630239663,-0.00967069936821467,0.00889155660192541,0.0300000737663175,0.199493317114417,-0.0902052859777181,-0.00112982482477981,-1.26881985532711
"phi_ib_invest",-1712375664182914,-0.00713166047369404,-0.000612574795576601,6.60845600312931e-05,5.18071717949994e-05,3.59969513555271e-05,0.000486997122900984,377435459670500,0.000203097219822292,-0.00756634272016601,0.00748817278704972,-0.0116716724088569,0.0296656313655723,-0.00159092040229819,-0.0294983420097919,-0.152493839238766,-0.00991943061726066,-0.033815033267113,-0.0434442332490696,0.0388010911864229,-0.00090146883780884,0.00521132693446849,-0.000465972444469872,-0.00897739571741289,-0.00315653288715409,-0.00863943191636618,-0.00269340225681352,-1.49335075974625e-05,0.00830443046842317
"phi_invest_invest",-1162221504824047,-0.000238042124787408,0.00132328337421716,-4.16325585616107e-05,3.66749188963747e-05,-3.20985787371017e-05,0.000451815237307525,564680885149.265,0.00342562325703701,0.00227776045699159,-0.000909193140571794,0.00589466172946898,-0.00159092040229819,0.0056932203494867,0.0196477395663388,-0.0159073406825532,-0.00503749622197512,0.00575850646114288,0.0135710666010919,0.00515316287031415,-0.00178397234186707,0.00187021211814332,0.000448667475184524,-0.00933826907813903,0.000159541540218082,0.00155667404162178,0.000708694928142698,-2.23542649294697e-05,-0.0669143236837837
"phi_fcf_fcf_d",50466752761270176,-0.0455082101197363,-0.044438264324269,0.22844781170793,1.21556946243989,0.06786811215457,3.09626183829029,-5685886024442991616,3.9065820452482,0.818104035678172,-0.138104456915638,0.726978562827182,-0.0294983420097919,0.0196477395663388,871.942188962929,180.955118537273,-30.958645552558,73.4313298605252,174.436819976005,-4.55007425570988,46.8719564564613,4.72231616472382,-2.06392426593786,38.0232461604532,0.554569198491531,-0.0640649320656877,-0.0203586104890719,0.409221670796572,-25.0145619021666
"phi_fcf_ib_d",-1594925020296112,-0.344030091885286,-0.0164893473618741,0.0872336698555124,-0.871366005065225,0.00817577138371993,-2.21951718271331,-5759975855921177600,0.845655281160979,2.81987457149043,-0.00943500504790533,0.772240497560789,-0.152493839238766,-0.0159073406825532,180.955118537273,638.105388929002,-1.15995497211774,66.9834748037991,170.590352030246,-33.8449771171714,29.921739121337,-3.29117399128179,-8.20289146595408,-9.57244191794021,-0.580742150760374,1.58549093069629,-0.406742132185794,0.2016201693717,574.838329781189
"phi_fcf_invest_d",13064680033034400,0.012946102436281,0.00222010295415359,-0.00526120328988052,-0.0140968261300611,-0.00445116656776149,-0.035907009953929,-441576821673733184,-0.133828564421624,-0.00638861586191239,0.0486405811802546,-0.100787569193129,-0.00991943061726066,-0.00503749622197512,-30.958645552558,-1.15995497211774,10.9209586909462,-1.89309248759759,-21.4162114119387,-1.9025966340314,-7.65879690101294,-1.04192500730409,1.35650931307204,8.02693666937862,-0.0436778231681742,0.0291729265239183,0.0861039300436476,0.0698579903239131,8.37176751028647
"phi_fcf_b_d",-47417565772545432,-0.00312805652777682,0.00290057706200989,0.0497879816330553,-1.13606980369229,-0.0063044725281593,-2.8937627075181,-5518356601558646784,0.311948413806047,0.301649811266318,-0.00587693586516341,0.154069029890319,-0.033815033267113,0.00575850646114288,73.4313298605252,66.9834748037991,-1.89309248759759,378.270569351305,29.1922002080986,-8.20322581070477,61.7303282976067,1.28592606721095,-0.572411090473451,-144.111432895235,0.102029811118057,0.134252854388286,-0.0204797111661843,-1.4749206296886,-27.059681235871
"phi_ib_ib_d",-102850418258149184,0.0453300995431966,-0.0113231772680973,0.0406317028206957,-0.000271157552457246,0.0547376986237589,-0.000690684331730059,-2700172252747874304,0.771477328635511,0.759810484700795,-0.0962416099942376,3.72937079150147,-0.0434442332490696,0.0135710666010919,174.436819976005,170.590352030246,-21.4162114119387,29.1922002080986,830.617757735962,-10.8210075483655,117.766886442888,2.77268735778595,-1.53258090670083,4.29646308888768,0.322438135591888,0.271025075952488,-0.214857928960944,-0.180396225278622,-301.871528266918
"phi_ib_invest_d",-11088781084150512,0.0211220055259646,0.00102726375250452,-0.0135070613880115,0.0525646386105674,0.000611944395598984,0.133891060611823,166440560060251936,-0.0166044029361538,-0.155543864110605,-0.00945384692763419,-0.0432656914379878,0.0388010911864229,0.00515316287031415,-4.55007425570988,-33.8449771171714,-1.9025966340314,-8.20322581070477,-10.8210075483655,8.44607870128353,-1.53156197957589,1.10253096171336,-0.00248200314673203,-1.63209524547409,0.0147438714869804,-0.102897542006412,-0.0123637151875048,0.00528238097575846,2.24393002626069
"phi_ib_b_d",24185827855874048,-0.0569084804903422,0.00806825295987497,-0.0592071367532635,-1.50400504242903,0.0028466704149802,-3.83095624014941,-2174758919138284800,0.192211738204299,0.1228966689136,-0.0303973235724821,0.58848536683364,-0.00090146883780884,-0.00178397234186707,46.8719564564613,29.921739121337,-7.65879690101294,61.7303282976067,117.766886442888,-1.53156197957589,297.84871535083,-0.250732441591133,-1.39797479191825,30.2188252963864,0.0556756536263839,-0.164174699151193,-0.360542006601418,-1.00437851277779,355.989448731512
"phi_invest_invest_d",-3657267116666950,0.0062620342301576,0.000142518958328677,0.00024336110856058,0.0380294467702966,0.000845236517809371,0.0968674587545289,16563048884771610,0.0222697467089349,-0.0158681276163474,-0.00497006290875391,0.0133587630239663,0.00521132693446849,0.00187021211814332,4.72231616472382,-3.29117399128179,-1.04192500730409,1.28592606721095,2.77268735778595,1.10253096171336,-0.250732441591133,0.400587966246954,0.113388067826776,-2.04065026533346,0.0142740646117621,-0.0143709453365321,-0.00487822528815038,-0.00496071065173365,-13.8226987677641
"phi_invest_b_d",-2067103190968116,0.00316269672991634,0.000579852434402328,-0.00331452835334329,0.00455529260846729,-0.000735188303938434,0.0116031038140204,13091195382769500,-0.00926567356535266,-0.0355786289855173,0.00615441013213107,-0.00967069936821467,-0.000465972444469872,0.000448667475184524,-2.06392426593786,-8.20289146595408,1.35650931307204,-0.572411090473451,-1.53258090670083,-0.00248200314673203,-1.39797479191825,0.113388067826776,1.91086074915569,-1.27521352402607,0.0128852073134037,-0.0150158990435189,0.0173806206177344,-0.030597107558975,-15.9931875152978
"phi_b_b_d",40648122042492448,0.0618078240492466,-0.017823188854025,-0.0403157952646986,0.777487044883737,0.0153241972468603,1.98039152942084,-1391951710067939840,0.13820909481063,-0.0171466908371584,0.04133581055269,0.00889155660192541,-0.00897739571741289,-0.00933826907813903,38.0232461604532,-9.57244191794021,8.02693666937862,-144.111432895235,4.29646308888768,-1.63209524547409,30.2188252963864,-2.04065026533346,-1.27521352402607,376.192656182874,0.0704897671319212,-0.0121695494757023,-0.0824416553074969,0.985044806118351,68.2784440734671
"phi_beta_lag",-2788824442554871,0.0419637052636148,0.00161641962576266,-0.000626179671460137,0.00237387181549781,0.000357289503703085,0.011388576937506,-10868081992432904,-0.0594991443861598,-0.146570199822719,-9.6258312953505e-05,0.0300000737663175,-0.00315653288715409,0.000159541540218082,0.554569198491531,-0.580742150760374,-0.0436778231681742,0.102029811118057,0.322438135591888,0.0147438714869804,0.0556756536263839,0.0142740646117621,0.0128852073134037,0.0704897671319212,1.23598805570437,0.491001590314688,0.269632174599771,0.000350462420172503,-1.52957132526192
"phi_beta",-2642919992187244,-0.0293296756539349,4.81674320027192e-05,-0.000808475292253883,-0.00506241290088338,-0.000713467489469632,-0.006981851405649,-6113232265869398,-0.0181700607959203,1.11808003920061,-0.0033311078308699,0.199493317114417,-0.00863943191636618,0.00155667404162178,-0.0640649320656877,1.58549093069629,0.0291729265239183,0.134252854388286,0.271025075952488,-0.102897542006412,-0.164174699151193,-0.0143709453365321,-0.0150158990435189,-0.0121695494757023,0.491001590314688,1.52331427475715,0.563604973104479,0.000210822262268807,1.17863102958601
"phi_beta_lead",10205947558043976,0.00675780581527662,-0.000219983767796423,-0.00101866031280855,0.00709704985526323,0.000211438844580428,0.00782538532523836,-3707577333950880,-0.00584134299546748,-0.115644839604852,-0.00102428421596235,-0.0902052859777181,-0.00269340225681352,0.000708694928142698,-0.0203586104890719,-0.406742132185794,0.0861039300436476,-0.0204797111661843,-0.214857928960944,-0.0123637151875048,-0.360542006601418,-0.00487822528815038,0.0173806206177344,-0.0824416553074969,0.269632174599771,0.563604973104479,1.34798549240372,0.00155873680554845,-1.42654730904283
"phi_bv_bv_d",-205421194273968,0.000937405880209097,-3.60419342297678e-05,0.000435858432218409,0.0938317048201822,0.00016822421801473,0.239005285862728,16662673552405374,0.00218691369983303,0.000768428616674241,0.000253768835755122,-0.00112982482477981,-1.49335075974625e-05,-2.23542649294697e-05,0.409221670796572,0.2016201693717,0.0698579903239131,-1.4749206296886,-0.180396225278622,0.00528238097575846,-1.00437851277779,-0.00496071065173365,-0.030597107558975,0.985044806118351,0.000350462420172503,0.000210822262268807,0.00155873680554845,0.0841325151502866,-8.55644898497275
"phi_skew_bv_d",212339721199672480,-1.36320557251475,-0.12689058093844,-0.0358965943140884,-18.3246998223715,-0.027879583194023,-46.6761221890594,-8297484662347326464,-0.118804344671026,2.54341172372549,0.0465041089289336,-1.26881985532711,0.00830443046842317,-0.0669143236837837,-25.0145619021666,574.838329781189,8.37176751028647,-27.059681235871,-301.871528266918,2.24393002626069,355.989448731512,-13.8226987677641,-15.9931875152978,68.2784440734671,-1.52957132526192,1.17863102958601,-1.42654730904283,-8.55644898497275,5498.8094985978
