"","phi_sw_sale_gr3","phi_rho_y","phi_invest_to_sale","phi_restate","phi_b_bv_to_sale_abs_r","phi_detect","phi_b_bv_to_sale_abs_d","phi_detect_2_1","phi_fcf_fcf","phi_fcf_ib","phi_fcf_invest","phi_ib_ib","phi_ib_invest","phi_invest_invest","phi_fcf_fcf_d","phi_fcf_ib_d","phi_fcf_invest_d","phi_fcf_b_d","phi_ib_ib_d","phi_ib_invest_d","phi_ib_b_d","phi_invest_invest_d","phi_invest_b_d","phi_b_b_d","phi_beta_lag","phi_beta","phi_beta_lead","phi_bv_bv_d","phi_skew_bv_d"
"phi_fcf_invest",-1966.22080404699,0.0207734236055936,4.77853322338883e-16,-6.21649416709178e-17,-0.0146661372571484,-3.57358324591634e-17,-0.0347095674036792,-1365991.07051822,-0.0817132093795891,-0.0631323576388334,0.18597328796755,-0.0173360658667842,0.0463220425437295,-0.0254976328823255,-1.02948971781312,-0.557520686585285,0.618143859989643,0.21294305823145,-0.460998923007008,0.441109493628747,0.163873698119019,-0.383684454498851,-0.205984594526309,0.0855171459784215,0.00334957968197915,-0.031157986622937,-0.00258633419878917,-0.0167165983208068,2.18160158181116
"phi_ib_ib",17522.1953397212,0.111946802114904,2.03728553246858e-15,-2.89443304084279e-16,-0.0369444349968131,-5.08603331490028e-16,-0.040108689740542,14636692.1111989,2.08141551275373,1.20422755834608,-0.0173360658667842,4.27207138960276,-0.0921612860347224,0.105199674324246,3.86492081469186,0.353557969326048,-0.473494204779981,0.507996074026856,4.06947685683305,-0.281634753867423,0.479500568425908,0.0232954147620969,0.0578608908726891,1.52168971071037,-0.0341105445984868,0.441384955555096,-0.224610151400957,-0.0105786614126277,4.13746814571579
"phi_ib_invest",233.751240991919,0.00979889485449461,-2.74574229474169e-16,1.80770029336861e-16,-0.0169379526783243,1.92089086564077e-16,-0.0386445262622249,1014008.29466583,-0.0790569447137441,-0.0619054023804399,0.0463220425437295,-0.0921612860347224,0.146690352331816,-0.0320265863483294,-0.548048717860033,-0.573218428504244,0.357829948584225,0.136629210024305,-0.223990995500212,0.311439363354847,0.0624089777881868,-0.231202482464677,-0.162499692129551,0.0781593629874793,0.00117728746234695,-0.0273579328558854,0.0214504951921537,-0.0161013700737175,2.36064089422817
"phi_invest_invest",4988.74023479398,0.0119748505727531,-3.41578561927211e-16,-1.54677908428297e-16,0.0152370535903191,-2.49750411919818e-16,0.0393282658197694,2949207.95989631,0.173053154128891,0.0110116243035587,-0.0254976328823255,0.105199674324246,-0.0320265863483294,0.24510919198753,0.480451724099042,0.639826334386346,-0.671448880930717,-0.367914361204817,0.0966165898890464,-0.513550770524506,-0.291893699104962,0.527474065677355,0.245423494288707,-0.190835824114044,-0.0146163165676148,-0.036214298512682,0.0124835661358733,0.0170036333140611,-2.43900346986418
"phi_fcf_fcf_d",102011.240483643,-0.268059820693754,-8.04778728418132e-16,1.32846902159558e-14,2.95080800350134,1.73249286494295e-14,2.51950095014069,61703958.6313796,7.15775091006735,2.02569747235361,-1.02948971781312,3.86492081469186,-0.548048717860033,0.480451724099042,537.192798507594,146.678240256374,-64.3025055482704,-0.642546654481103,141.32000585639,-41.9676315552049,7.92919090687246,20.4599975817721,13.837723642563,54.5750546862333,1.01320695933406,0.0606176744235093,-1.0114024308285,1.10642536591588,-207.044892740101
"phi_fcf_ib_d",43361.3000105685,-0.230228238666041,1.69596437302221e-15,1.89279617215904e-14,1.16376438849271,1.46550794027208e-14,0.457006919020604,8206582.95112237,-0.0305444661607916,2.14527768909339,-0.557520686585285,0.353557969326048,-0.573218428504244,0.639826334386346,146.678240256374,317.944008021599,-43.330015576785,9.02593741901848,59.1227088386551,-49.3512942913084,32.1860938647217,24.5409406327105,8.53421311523294,24.7356538389303,-0.0379829154062526,1.1765589468874,-0.962022676818295,0.148500960273261,-85.2120420227071
"phi_fcf_invest_d",-21709.2943094404,0.213706759884498,8.7146391445187e-17,-2.24460954101576e-15,0.146146369600999,-2.84171391299333e-15,0.353891168389445,-15939192.2065867,-0.571630556197861,-0.423127381099788,0.618143859989643,-0.473494204779981,0.357829948584225,-0.671448880930717,-64.3025055482704,-43.330015576785,38.515970394406,18.2682369182464,-31.2984384085286,28.8556855415615,9.74194296825815,-23.027936834093,-11.7714841227608,-0.372842455300387,0.0595784144599131,-0.0735671468951473,0.0361492934534449,0.0137729849685619,-20.6152994346724
"phi_fcf_b_d",26062.1268558468,0.260144414962537,2.11205050592501e-16,4.29338157564103e-15,-2.80792284110824,2.34854236111771e-15,-2.18814326874959,-5525269.69619697,1.32749574938324,0.88108846737985,0.21294305823145,0.507996074026856,0.136629210024305,-0.367914361204817,-0.642546654481103,9.02593741901848,18.2682369182464,193.203181445861,28.7394038438706,9.65642972471926,58.9288696598939,-12.6127872889492,-14.8992898586334,18.9832690783572,-0.750086540416176,-0.0808910819443523,-0.490330757711876,-0.641876515670373,307.380119825044
"phi_ib_ib_d",17729.7424898958,0.243556674877264,2.37880923911434e-15,-3.204031637276e-14,-1.4463913054751,-1.47054300042339e-15,-2.39713436759203,44959879.2249079,2.04771041763938,0.281488039143278,-0.460998923007008,4.06947685683305,-0.223990995500212,0.0966165898890464,141.32000585639,59.1227088386551,-31.2984384085286,28.7394038438706,289.828772222622,-17.3722811777857,57.9127177739067,11.0009294891469,5.75526904018461,32.0506109721487,-0.486181427463503,-0.923355215366689,-1.02033101758021,-0.696993369321567,169.633999416065
"phi_ib_invest_d",-22818.0163269128,0.150716161132155,-2.30681770706942e-16,-3.20282072572859e-15,0.0840907622509776,-2.43979669072023e-15,0.235263278420755,-6942317.12062292,-0.195369863126272,-0.439348539527983,0.441109493628747,-0.281634753867423,0.311439363354847,-0.513550770524506,-41.9676315552049,-49.3512942913084,28.8556855415615,9.65642972471926,-17.3722811777857,25.7872640045989,8.58634962542238,-17.5440930017036,-9.76583125910731,-3.38000541049066,0.081579203599701,-0.181281791978049,0.0274238066284949,0.0204259866630851,-10.8163404619523
"phi_ib_b_d",12970.0597000084,0.242101716744753,-2.09544862331912e-16,-1.17846936527327e-14,-1.31898319410772,-3.65912014689431e-15,-1.22893092266618,-3169387.64916131,0.616769855306181,0.316459248892406,0.163873698119019,0.479500568425908,0.0624089777881868,-0.291893699104962,7.92919090687246,32.1860938647217,9.74194296825815,58.9288696598939,57.9127177739067,8.58634962542238,131.528885000324,-10.0783860762545,-7.68338687216657,-4.36740494026281,-0.00939416261220984,-0.138594852590443,-0.495248912044724,-0.444108606483494,169.694452417813
"phi_invest_invest_d",2600.84120941412,-0.178518705127841,6.7029865454942e-17,1.22492328336744e-16,-0.247459835001359,-1.61387759922409e-16,-0.360495966816351,-700464.255323169,0.0194366725113903,0.187861742619949,-0.383684454498851,0.0232954147620969,-0.231202482464677,0.527474065677355,20.4599975817721,24.5409406327105,-23.027936834093,-12.6127872889492,11.0009294891469,-17.5440930017036,-10.0783860762545,17.3412243781094,8.59104162570313,-1.43295794271109,-0.11202891607115,0.0642321535757681,0.0535287117074093,-0.0858542315846187,23.4445596212774
"phi_invest_b_d",4475.97663716376,-0.0263473456830539,1.697853667532e-16,-2.25820223620048e-15,0.00298891048813624,-6.17208620719736e-16,-0.0453650344201388,-4347376.47085877,-0.00568253468082575,-0.0172725588744084,-0.205984594526309,0.0578608908726891,-0.162499692129551,0.245423494288707,13.837723642563,8.53421311523294,-11.7714841227608,-14.8992898586334,5.75526904018461,-9.76583125910731,-7.68338687216657,8.59104162570313,9.32400349221134,-0.0931497920617207,-0.046234392565199,-0.04597975555354,0.0287621469713469,-0.00336521393703284,-1.85954675070873
"phi_b_b_d",41614.4177830146,0.0798059698645985,4.62409251535305e-16,9.7661207310924e-16,1.87390884528911,4.26385516850606e-15,0.879481234434413,31965706.3378673,1.19108734387726,0.506285372462487,0.0855171459784215,1.52168971071037,0.0781593629874793,-0.190835824114044,54.5750546862333,24.7356538389303,-0.372842455300387,18.9832690783572,32.0506109721487,-3.38000541049066,-4.36740494026281,-1.43295794271109,-0.0931497920617207,110.471799499689,-0.314641798269107,-0.172956319154398,-0.615641310240178,0.305984983687497,-175.559639326146
"phi_beta_lag",1535.74815220133,0.131901712759114,2.43569868712971e-16,-2.18527281670153e-16,0.00481121292475809,-3.8101790110559e-16,0.0256849549392882,2279102.34728903,-0.229909021376926,-0.309786622034772,0.00334957968197915,-0.0341105445984868,0.00117728746234695,-0.0146163165676148,1.01320695933406,-0.0379829154062526,0.0595784144599131,-0.750086540416176,-0.486181427463503,0.081579203599701,-0.00939416261220984,-0.11202891607115,-0.046234392565199,-0.314641798269107,1.38827820668952,0.390235205817035,0.234758625202174,0.0103116644716999,-1.13442169281863
"phi_beta",-657.317849603433,-0.0308686059122509,4.0797667797633e-16,3.44223192522464e-16,0.0231813365102573,1.79288679662903e-16,0.0279332706133832,153660.511275179,-0.223004590309979,1.51372669453163,-0.031157986622937,0.441384955555096,-0.0273579328558854,-0.036214298512682,0.0606176744235093,1.1765589468874,-0.0735671468951473,-0.0808910819443523,-0.923355215366689,-0.181281791978049,-0.138594852590443,0.0642321535757681,-0.04597975555354,-0.172956319154398,0.390235205817035,1.72966483109062,0.459848916029023,0.00994431059727168,-2.34625696126559
"phi_beta_lead",-1754.93399254914,0.177495881706869,1.26236505652122e-15,-7.39662266571621e-16,0.0126863103558741,-9.99241917088026e-17,0.00320796522013543,-3257027.8406707,-0.0766880585572567,-0.249012387855264,-0.00258633419878917,-0.224610151400957,0.0214504951921537,0.0124835661358733,-1.0114024308285,-0.962022676818295,0.0361492934534449,-0.490330757711876,-1.02033101758021,0.0274238066284949,-0.495248912044724,0.0535287117074093,0.0287621469713469,-0.615641310240178,0.234758625202174,0.459848916029023,1.4867533014931,-0.00152520948803321,-0.876026013003513
"phi_bv_bv_d",415.161858802328,0.00647034308392272,-1.09447661333925e-17,3.68460155908402e-18,0.254239933005517,3.53678819246737e-17,0.367646073487063,518254.946502728,0.0222907727539151,0.0200392462337089,-0.0167165983208068,-0.0105786614126277,-0.0161013700737175,0.0170036333140611,1.10642536591588,0.148500960273261,0.0137729849685619,-0.641876515670373,-0.696993369321567,0.0204259866630851,-0.444108606483494,-0.0858542315846187,-0.00336521393703284,0.305984983687497,0.0103116644716999,0.00994431059727168,-0.00152520948803321,0.149095733356353,-29.0311899785422
"phi_skew_bv_d",-111580.697260471,-0.637871549670025,4.80331357158024e-15,8.48828079283833e-15,-71.3125868790344,-5.65291689378192e-16,-80.6857230959111,-74403284.1869316,-2.22259099152733,-3.14865766377314,2.18160158181116,4.13746814571579,2.36064089422817,-2.43900346986418,-207.044892740101,-85.2120420227071,-20.6152994346724,307.380119825044,169.633999416065,-10.8163404619523,169.694452417813,23.4445596212774,-1.85954675070873,-175.559639326146,-1.13442169281863,-2.34625696126559,-0.876026013003513,-29.0311899785422,7488.83402076246
